Country Name,Country Code,Year,Year Code,Age dependency ratio (% of working-age population) [SP.POP.DPND],"Age dependency ratio, old [SP.POP.DPND.OL]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]","Age dependency ratio, young [SP.POP.DPND.YG]",Rural population [SP.RUR.TOTL],"Population, male (% of total population) [SP.POP.TOTL.MA.ZS]",Sex ratio at birth (male births per female births) [SP.POP.BRTH.MF],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Net migration [SM.POP.NETM],"Population, male [SP.POP.TOTL.MA.IN]","Population, female [SP.POP.TOTL.FE.IN]","Population, total [SP.POP.TOTL]",Rural population (% of total population) [SP.RUR.TOTL.ZS],Urban population [SP.URB.TOTL],Population growth (annual %) [SP.POP.GROW]
Colombia,COL,1972,YR1972,92.8183235590415,5.93022720330571,49.9832702036779,86.8880963557358,9165869,50.0167297963221,1.048,58.143,-77748,10952691,10945364,21898055,41.857,12732186,2.27539861248598
Colombia,COL,1973,YR1973,90.8469578424749,5.92653365628129,49.9714640594048,84.9204241861936,9207126,50.0285314755756,1.048,58.89,-75658,11204549,11191768,22396318,41.11,13189192,2.24987502569652
Colombia,COL,1974,YR1974,88.8205763966518,5.93890979210653,49.9606142422586,82.8816666045452,9249137,50.0393813905232,1.048,59.607,-80843,11457953,11439917,22897871,40.393,13648734,2.21473664560107
Colombia,COL,1975,YR1975,86.8014817860867,5.9674758617519,49.9506040297592,80.8340059243348,9289877,50.0493959702408,1.048,60.306,-84511,11713426,11690305,23403731,39.694,14113854,2.18515172922318
Colombia,COL,1976,YR1976,84.8492288093602,6.01232637291877,49.9419562629569,78.8369024364414,9325353,50.0580437370431,1.048,61.003,-98130,11970381,11942621,23913002,38.997,14587649,2.15268736522222
Colombia,COL,1977,YR1977,82.9139833239771,6.06635867622077,49.9350677137543,76.8476246477563,9363735,50.0649322862457,1.048,61.693,-67662,12237835,12206091,24443926,38.307,15080191,2.19594319499091
Colombia,COL,1978,YR1978,80.9912226132838,6.11856051958122,49.9302100720824,74.8726620937026,9406607,50.0697899279176,1.047,62.379,-67880,12519254,12484354,25003608,37.621,15597001,2.26383747547542
Colombia,COL,1979,YR1979,79.1525928121489,6.16168157998559,49.9271227780344,72.9909112321633,9448746,50.0728772219656,1.047,63.061,-63678,12808303,12771020,25579323,36.939,16130577,2.27641953563408
Colombia,COL,1980,YR1980,77.3887601311973,6.19061559730015,49.9258620284575,71.1981445338971,9492012,50.0741379715425,1.046,63.738,-49253,13107504,13068691,26176195,36.262,16684183,2.30660801533035
Colombia,COL,1981,YR1981,75.7507384901921,6.20973456082921,49.9263122031516,69.5410039293629,9533667,50.0736877968484,1.046,64.408,-56188,13412729,13373253,26785982,35.592,17252315,2.30282810071568
Colombia,COL,1982,YR1982,74.257572933797,6.21926311791613,49.9280136458804,68.0383098158809,9571812,50.0719863541196,1.046,65.073,-46855,13722325,13682869,27405194,34.927,17833382,2.28538665013336
Colombia,COL,1983,YR1983,72.8736595158768,6.22075871301195,49.9314696721517,66.6529008028649,9609265,50.0685303278483,1.046,65.733,-29939,14040382,14001947,28042329,34.267,18433064,2.29825611583074
Colombia,COL,1984,YR1984,71.6462489094502,6.22691836554716,49.937530133467,65.419330543903,9643244,50.062469866533,1.045,66.387,-34909,14362438,14326594,28689032,33.613,19045788,2.2799770813467
Colombia,COL,1985,YR1985,70.5982964056003,6.24120358515023,49.9449503618941,64.3570928204501,9667695,50.0550462281928,1.045,67.034,-35855,14679273,14646986,29326260,32.966,19658565,2.19684709234321
Colombia,COL,1986,YR1986,69.7213344833105,6.26876325058313,49.9564003472485,63.4525712327273,9717259,50.043596314979,1.044,67.566,-48299,14993112,14966988,29960101,32.434,20242842,2.13831694364723
Colombia,COL,1987,YR1987,68.9938539301874,6.31253426823644,49.974669189814,62.681319661951,9777368,50.0253275425376,1.044,68.051,-44372,15309275,15293772,30603048,31.949,20825680,2.12330820360553
Colombia,COL,1988,YR1988,68.3453559013705,6.3643902906152,49.9986738854647,61.9809656107553,9835867,50.0013261145353,1.044,68.532,-32292,15628778,15627949,31256727,31.468,21420860,2.11350051754997
Colombia,COL,1989,YR1989,67.7431164121821,6.42353470963491,50.027232616414,61.3195817025472,9893612,49.972767383586,1.044,69.008,-27370,15952865,15970252,31923117,30.992,22029505,2.10958011736201
Colombia,COL,1990,YR1990,67.1554112816468,6.48746526417989,50.0586554691083,60.6679460174669,9949619,49.9413414635381,1.044,69.481,-17237,16281573,16319819,32601393,30.519,22651774,2.10245993310484
Colombia,COL,1991,YR1991,66.587299870706,6.55869037376694,50.0918502740451,60.0286094969391,9998757,49.9081467204815,1.043,69.949,-48488,16605752,16666875,33272628,30.051,23273871,2.03800594708786
Colombia,COL,1992,YR1992,65.9977933504703,6.63437720892387,50.125623769135,59.3634161415464,10040865,49.874376230865,1.043,70.415,-29969,16926884,17012155,33939039,29.585,23898174,1.98308677402728
Colombia,COL,1993,YR1993,65.3338912807784,6.70861907959592,50.1583675275862,58.6252722011824,10081888,49.8416324724138,1.043,70.874,-30020,17252549,17362186,34614735,29.126,24532847,1.9713513727806
Colombia,COL,1994,YR1994,64.5849019677606,6.78046432806987,50.1890880529936,57.8044376396907,10119915,49.8109119470064,1.043,71.328,-16033,17580991,17714470,35295461,28.672,25175546,1.94749136422042
Colombia,COL,1995,YR1995,63.7775781976549,6.85294094211683,50.2180964129069,56.9246372555381,10151842,49.7819063671798,1.044,71.777,-33016,17906602,18063500,35970101,28.223,25818259,1.89336934967888
Colombia,COL,1996,YR1996,62.9431588051336,6.93182146224786,50.2460064707985,56.0113373428858,10175430,49.7539935292015,1.044,72.223,-28154,18226168,18406405,36632573,27.777,26457143,1.82497516949853
Colombia,COL,1997,YR1997,62.0646207318637,7.01736217327528,50.2732788468588,55.0472585585884,10194872,49.7267184715971,1.045,72.662,-23520,18544061,18747884,37291946,27.338,27097074,1.78395611076054
Colombia,COL,1998,YR1998,61.1673085212972,7.10920422895617,50.3000731543779,54.058104292341,10207806,49.6999294810562,1.046,73.098,-25134,18858347,19086068,37944414,26.902,27736608,1.73449209300479
Colombia,COL,1999,YR1999,60.265257978449,7.20371866575023,50.3261692169604,53.0615393126988,10213458,49.6738307830396,1.046,73.53,-30850,19166664,19418369,38585033,26.47,28371575,1.6742155832136
Colombia,COL,2000,YR2000,59.3493797179637,7.29943207775882,50.3510978605582,52.0499476402049,10212798,49.6489046894777,1.047,73.957,-31116,19469885,19745251,39215135,26.043,29002337,1.61983140551157
Colombia,COL,2001,YR2001,58.4084879349835,7.39563747429005,50.3747526694132,51.0128504606935,10206862,49.6252473305868,1.048,74.379,-27618,19769644,20068231,39837875,25.621,29631013,1.57553237214944
Colombia,COL,2002,YR2002,57.4350777637802,7.49190243987487,50.3966994651957,49.9431753239053,10195634,49.6032980628639,1.048,74.797,-24379,20066543,20387506,40454050,25.203,30258416,1.53486691614177
Colombia,COL,2003,YR2003,56.4397817904128,7.59357109835941,50.416157149817,48.8462106920534,10177790,49.583842850183,1.049,75.211,-33007,20357979,20699708,41057687,24.789,30879897,1.48113157054236
Colombia,COL,2004,YR2004,55.4201728777117,7.70552290372937,50.433741926555,47.7146499739824,10153848,49.566258073445,1.048,75.62,-25907,20643488,21004780,41648268,24.38,31494420,1.42817053070487
Colombia,COL,2005,YR2005,54.3848638924084,7.83294116356496,50.4502078826289,46.5519227288434,10122893,49.5497921173711,1.048,76.024,-41348,20920388,21300552,42220940,23.976,32098047,1.36565233876962
Colombia,COL,2006,YR2006,53.3334162622954,7.98602319575646,50.4672232962405,45.3473930665389,10084569,49.5327767037595,1.048,76.423,-39142,21186610,21586300,42772910,23.577,32688341,1.29886517669187
Colombia,COL,2007,YR2007,52.2801185128903,8.16691991842261,50.4857852785519,44.1131985944677,10040198,49.5142124123303,1.047,76.816,-49575,21442913,21863668,43306582,23.184,33266384,1.23996744251378
Colombia,COL,2008,YR2008,51.2598998318978,8.37257524155324,50.504466326647,42.8873245903446,9988139,49.495533673353,1.047,77.204,-63246,21686623,22128690,43815313,22.796,33827174,1.16787354604705
Colombia,COL,2009,YR2009,50.2808640395852,8.59642113568579,50.521264008325,41.6844429038994,9932078,49.478735991675,1.046,77.587,-46902,21925966,22387951,44313917,22.413,34381839,1.13154130595269
Colombia,COL,2010,YR2010,49.3604454860517,8.8361441275501,50.5357917291702,40.5243013585016,9875678,49.4642082708298,1.046,77.964,-34185,22167933,22648175,44816108,22.036,34940430,1.12688471543895
Colombia,COL,2011,YR2011,48.5179735375246,9.10023322248573,50.5501159937698,39.4177403150388,9816173,49.4498840062302,1.045,78.335,-46273,22405198,22903701,45308899,21.665,35492726,1.09358307436582
Colombia,COL,2012,YR2012,47.7617996398327,9.38996672888494,50.5652574000189,38.3718329109478,9751197,49.4347425999811,1.045,78.701,-55913,22632420,23149997,45782417,21.299,36031220,1.03966499994087
Colombia,COL,2013,YR2013,47.0817830710645,9.69694993635661,50.5808629408799,37.3848331347078,9681760,49.4191370591201,1.045,79.061,-64686,22850386,23387544,46237930,20.939,36556170,0.990034781454962
Colombia,COL,2014,YR2014,46.4931564948045,10.0380876982111,50.5964133341169,36.4550687965934,9608655,49.4035866658831,1.045,79.415,-67516,23060580,23617367,46677947,20.585,37069292,0.947136923375947
Colombia,COL,2015,YR2015,45.996545265542,10.4115502772308,50.6101287341896,35.5849949883112,9535148,49.3898733880637,1.045,79.764,-41064,23272374,23847355,47119728,20.236,37584580,0.941994067106625
Colombia,COL,2016,YR2016,45.5338178822197,10.7808709846344,50.6194342979579,34.7529468975853,9473755,49.3805657020421,1.045,80.108,79978,23517966,24107989,47625955,19.892,38152200,1.068611890834
Colombia,COL,2017,YR2017,44.9916155162832,11.1231291892994,50.6230694695122,33.8684863269838,9454686,49.3769305304878,1.045,80.446,415618,23874571,24477100,48351671,19.554,38896985,1.51228960592288
Colombia,COL,2018,YR2018,44.404854717061,11.4521577256146,50.6238747150012,32.9526969914464,9472017,49.3761252849988,1.045,80.778,494364,24331054,24945907,49276961,19.222,39804944,1.89558675057496
Colombia,COL,2019,YR2019,43.9513183613735,11.8097928155486,50.6264579603895,32.141525545825,9483412,49.3735440321422,1.046,81.104,395803,24779301,25408106,50187406,18.896,40703994,1.83074694246543
Colombia,COL,2020,YR2020,43.6671643189675,12.1719287431411,50.6395832828562,31.4952355758265,9460370,49.3604186805976,1.046,81.425,229437,25139588,25791075,50930662,18.575,41470292,1.47010203160178
Colombia,COL,2021,YR2021,43.5043087313434,12.513154278594,50.6658829445956,30.9911544527494,9406924,49.3341189965278,1.046,81.74,211978,25415242,26101321,51516562,18.26,42109638,1.14382091580962
Cuba,CUB,1972,YR1972,75.9687522849402,9.49942129240921,49.1904879429583,66.469330992531,3502668,50.8095011510707,1.059,61.8,-61788,4658870,4510418,9169289,38.2,5666621,1.57826871305972
Cuba,CUB,1973,YR1973,76.0157715055056,9.84925899745534,49.1889479845178,66.1665125080503,3476122,50.8110412603932,1.059,62.614,-64655,4724372,4573551,9297924,37.386,5821802,1.39314016134818
Cuba,CUB,1974,YR1974,75.7593857882019,10.2084759779203,49.1872448039196,65.5509098102817,3443031,50.8127551960804,1.058,63.423,-62793,4783058,4630047,9413105,36.577,5970074,1.23117178546334
Cuba,CUB,1975,YR1975,75.0829795687252,10.571257537261,49.1856105096484,64.5117220314642,3403838,50.8143789798624,1.058,64.224,-57074,4834635,4679669,9514305,35.776,6110467,1.06935882271993
Cuba,CUB,1976,YR1976,73.9001486169387,10.9285524746396,49.1838649487931,62.9715961422991,3358574,50.8161350512069,1.06,65.018,-51223,4878787,4722075,9600862,34.982,6242288,0.905643059342413
Cuba,CUB,1977,YR1977,72.1651446135839,11.2696124491583,49.182397271618,60.8955321644255,3307817,50.8176027283819,1.061,65.802,-46105,4915356,4757190,9672546,34.198,6364729,0.743867722263558
Cuba,CUB,1978,YR1978,69.9176221417824,11.5808718236012,49.1817151638245,58.3367503181813,3251859,50.8182745586684,1.062,66.579,-37588,4944611,4785374,9729986,33.421,6478127,0.592089401589531
Cuba,CUB,1979,YR1979,67.3117015872059,11.8567166979105,49.1819655844557,55.4549848892954,3191834,50.8180344155444,1.062,67.346,-42543,4967316,4807395,9774711,32.654,6582877,0.458608286902087
Cuba,CUB,1980,YR1980,64.5231372266189,12.0966195890908,49.1824790982502,52.4265176375281,3128517,50.8175209017498,1.063,68.106,-43166,4984745,4824362,9809107,31.894,6680590,0.351269965517945
Cuba,CUB,1981,YR1981,61.4639792508943,12.1883617453119,49.2004414858619,49.2756175055824,3067531,50.7995585141381,1.063,68.853,-22159,5003025,4845535,9848560,31.147,6781029,0.401401173121594
Cuba,CUB,1982,YR1982,58.5058700225741,12.1634366825862,49.2344740683957,46.3424333399878,3030728,50.7655360235684,1.064,69.414,-21055,5030293,4878582,9908874,30.586,6878146,0.6105467679555
Cuba,CUB,1983,YR1983,56.014865536553,12.1624858647242,49.2658437386168,43.8523796718288,3002866,50.7341462459504,1.065,69.925,-19994,5065597,4918993,9984591,30.075,6981725,0.761228530374388
Cuba,CUB,1984,YR1984,53.7922856481054,12.183012340005,49.2949160497019,41.6092733081004,2976078,50.7050839502981,1.065,70.433,-18994,5103740,4961799,10065539,29.567,7089461,0.807460498379807
Cuba,CUB,1985,YR1985,51.7406894580224,12.2091593327147,49.3216208344352,39.5315301253078,2950023,50.6783791655648,1.066,70.933,-18048,5143371,5005673,10149044,29.067,7199021,0.826190428931533
Cuba,CUB,1986,YR1986,49.8344652002169,12.2285393237373,49.3456291253561,37.6059258764795,2924277,50.6543708746439,1.069,71.43,-17146,5184718,5050762,10235480,28.57,7311203,0.848060205315963
Cuba,CUB,1987,YR1987,48.1552735889511,12.2421624574679,49.3662770373713,35.9131111314832,2899693,50.6337229626287,1.075,71.921,-16290,5228899,5098011,10326910,28.079,7427217,0.889299371946265
Cuba,CUB,1988,YR1988,46.8350436853125,12.2621687756986,49.3833493534513,34.5728749096139,2876585,50.6166506465487,1.08,72.408,-15474,5277005,5148428,10425433,27.592,7548848,0.949519196209417
Cuba,CUB,1989,YR1989,45.9067150546666,12.306881818076,49.398267552386,33.5998332365906,2854131,50.601732447614,1.083,72.888,-14705,5326939,5200248,10527187,27.112,7673056,0.971284736225984
Cuba,CUB,1990,YR1990,45.3358470748009,12.3831718822015,49.4127799086827,32.9526751925994,2830522,50.5872295015941,1.085,73.364,-15438,5375743,5250938,10626680,26.636,7796158,0.940667100149927
Cuba,CUB,1991,YR1991,44.9977012981406,12.4818901947272,49.4282240532128,32.5158111034134,2820304,50.5717759467872,1.088,73.676,-20665,5418165,5295647,10713812,26.324,7893508,0.816593021196379
Cuba,CUB,1992,YR1992,44.7850648782214,12.5926476898563,49.4450723440496,32.1924171883652,2822430,50.5549369291641,1.092,73.827,-21867,5451717,5332032,10783748,26.173,7961318,0.650643577416863
Cuba,CUB,1993,YR1993,44.6888356955577,12.7120346315724,49.4626293269565,31.9768010639853,2821136,50.5373706730435,1.095,73.977,-24358,5478723,5362211,10840934,26.023,8019798,0.528896871696659
Cuba,CUB,1994,YR1994,44.7823299498238,12.8907017254795,49.4960645094743,31.8916282243444,2816847,50.5039263054335,1.1,74.127,-27272,5498467,5388739,10887207,25.873,8070360,0.425927555927014
Cuba,CUB,1995,YR1995,45.0527332240618,13.1317124561441,49.544807797924,31.9210207679177,2810676,50.4552013539674,1.109,74.277,-28713,5513090,5413614,10926703,25.723,8116027,0.362117961970617
Cuba,CUB,1996,YR1996,45.3784935895991,13.3860167038278,49.5933104631374,31.9924768857712,2803686,50.4066895368626,1.111,74.426,-25052,5526101,5436930,10963031,25.574,8159345,0.331918454121758
Cuba,CUB,1997,YR1997,45.5504988003937,13.6348964543028,49.6429619983544,31.9156023460909,2791545,50.3570380016455,1.102,74.618,-34305,5538332,5459797,10998129,25.382,8206584,0.319637304062581
Cuba,CUB,1998,YR1998,45.4951234856617,13.8721447735921,49.6947368249331,31.6229787120696,2774438,50.3052631750669,1.093,74.855,-32396,5550561,5483197,11033758,25.145,8259320,0.323431497801001
Cuba,CUB,1999,YR1999,45.350663046805,14.1101076412965,49.7481683534033,31.2405554055085,2757671,50.2518406799436,1.085,75.089,-30770,5562926,5507169,11070094,24.911,8312423,0.32877557025507
Cuba,CUB,2000,YR2000,45.1573443208506,14.3634758113593,49.8023868808624,30.7938685094912,2740576,50.1976131191376,1.079,75.323,-24942,5574842,5530949,11105791,24.677,8365215,0.32194458830191
Cuba,CUB,2001,YR2001,44.9645778460348,14.6621832571516,49.857336216743,30.3023945888832,2722960,50.1426548058928,1.072,75.555,-22329,5585454,5553672,11139127,24.445,8416167,0.299718119482692
Cuba,CUB,2002,YR2002,44.7829322311389,15.0039539688294,49.9079458097371,29.7789782623094,2704828,50.0920452377523,1.069,75.785,-23874,5595307,5574743,11170051,24.215,8465223,0.277231369135209
Cuba,CUB,2003,YR2003,44.5197691703069,15.3394458285904,49.9409467644033,29.1803233417165,2693748,50.0590532355967,1.068,75.947,-19525,5606222,5592995,11199217,24.053,8505469,0.260768627095581
Cuba,CUB,2004,YR2004,44.1528573558474,15.6632328150858,49.9613373155304,28.4896245407616,2689468,50.0386626844696,1.067,76.041,-13532,5616987,5608307,11225294,23.959,8535826,0.232575967917871
Cuba,CUB,2005,YR2005,43.7777259288853,16.0139352776668,49.9816825616386,27.7637906512185,2683998,50.0183263303217,1.067,76.134,-11973,5625118,5620997,11246114,23.866,8562116,0.185302193413535
Cuba,CUB,2006,YR2006,43.4571412046208,16.3820913350372,50.0015185651247,27.0750498695836,2676990,49.9984814348753,1.067,76.227,-9462,5630144,5630486,11260630,23.773,8583640,0.128992465660705
Cuba,CUB,2007,YR2007,43.2833684213738,16.7890393598436,50.0203595652734,26.4943290615302,2668709,49.9796493079301,1.067,76.32,-14434,5632650,5637238,11269887,23.68,8601178,0.0821729969258322
Cuba,CUB,2008,YR2008,43.3002436455257,17.2482682207726,50.0382074079185,26.0519754247531,2659814,49.9617925920815,1.067,76.413,-24636,5633996,5642613,11276609,23.587,8616795,0.0596278925041623
Cuba,CUB,2009,YR2009,43.4543646384114,17.7195592617135,50.0552016119562,25.7348053766979,2650984,49.9447983880438,1.067,76.505,-30328,5635364,5647821,11283185,23.495,8632201,0.0582984063263004
Cuba,CUB,2010,YR2010,43.6885202193097,18.1997649907484,50.0711266908919,25.4887552285613,2642296,49.9288821661769,1.066,76.597,-27718,5637179,5653239,11290417,23.403,8648121,0.0640748450108155
Cuba,CUB,2011,YR2011,43.9604132466856,18.6966043378568,50.0859655659806,25.2638089088288,2633842,49.9140432845874,1.067,76.689,-28752,5639643,5659068,11298710,23.311,8664868,0.0734247089104104
Cuba,CUB,2012,YR2012,44.2052193325672,19.1855221621379,50.1024379072426,25.0196971704293,2625904,49.8975620927574,1.069,76.781,-17531,5643060,5666230,11309290,23.219,8683386,0.0935951943767368
Cuba,CUB,2013,YR2013,44.3822601905376,19.6439101628894,50.1205088088861,24.7383500276482,2623550,49.8794911911139,1.072,76.827,-15301,5647146,5674433,11321579,23.173,8698029,0.108603882669157
Cuba,CUB,2014,YR2014,44.4838335813217,20.0539964376376,50.138536568836,24.4298371436841,2622117,49.8614722557114,1.073,76.861,-14543,5650315,5681712,11332026,23.139,8709909,0.0922325673162479
Cuba,CUB,2015,YR2015,44.5823812354285,20.447824524818,50.1580702606215,24.1345567106104,2619969,49.8419297393785,1.075,76.896,-14372,5652022,5687872,11339894,23.104,8719925,0.069407446002465
Cuba,CUB,2016,YR2016,44.6983459856011,20.8486851371405,50.1811847844985,23.8496608484606,2616602,49.8188063987236,1.077,76.93,-14454,5650455,5691556,11342012,23.07,8725410,0.0186756792498581
Cuba,CUB,2017,YR2017,44.8379191921257,21.2718603391355,50.20869490813,23.5660588529902,2609981,49.7913050918699,1.077,76.977,-14498,5644544,5691861,11336405,23.023,8726424,-0.0494478967755684
Cuba,CUB,2018,YR2018,45.1125238326302,21.7503334390569,50.2380068790891,23.3621903935734,2601305,49.7619842934174,1.076,77.037,-14219,5637159,5691084,11328244,22.963,8726939,-0.0720152370566522
Cuba,CUB,2019,YR2019,45.4639662116635,22.2361301670522,50.2656738092396,23.2278360446113,2590505,49.7343173542598,1.075,77.109,-13686,5628282,5688414,11316697,22.891,8726192,-0.101983052203958
Cuba,CUB,2020,YR2020,45.7988216829433,22.674352670695,50.2967161851418,23.1244690122483,2577237,49.7032838148582,1.073,77.194,-7068,5616818,5683880,11300698,22.806,8723461,-0.141475202325743
Cuba,CUB,2021,YR2021,45.9209594997161,22.8663135433924,50.3458307881083,23.0546459563237,2556097,49.6541692118917,1.073,77.292,-7068,5589258,5667114,11256372,22.708,8700275,-0.393012541562472
Costa Rica,CRI,1972,YR1972,85.6830465150727,6.39093246635852,49.5355519453125,79.2921140487142,1171998,50.4644480546875,1.051,40.068,2420,986856,968691,1955547,59.932,783549,2.59328555465073
Costa Rica,CRI,1973,YR1973,83.4048213257275,6.44799751346113,49.5528217612288,76.9568238122663,1190607,50.4472280830825,1.051,40.655,2631,1012096,994152,2006247,59.345,815640,2.55958628696517
Costa Rica,CRI,1974,YR1974,81.0860579655571,6.5111393042092,49.5694612131268,74.5749186613479,1214317,50.4305387868732,1.051,41.002,2851,1037979,1020256,2058235,58.998,843918,2.55830068574315
Costa Rica,CRI,1975,YR1975,78.8065340141785,6.57431624079974,49.5848663494093,72.2322177733788,1238621,50.4151810024386,1.051,41.349,3081,1064693,1047158,2111850,58.651,873229,2.57155211691094
Costa Rica,CRI,1976,YR1976,76.6381172022068,6.64528852344126,49.596501847252,69.9928286787655,1263722,50.403498152748,1.05,41.698,3281,1092518,1075026,2167544,58.302,903822,2.60303887566708
Costa Rica,CRI,1977,YR1977,74.6489372971997,6.72855466926146,49.6068528910915,67.9203826279383,1289842,50.3931021778103,1.051,42.046,3440,1121564,1104065,2225630,57.954,935788,2.6445292256157
Costa Rica,CRI,1978,YR1978,72.8783504406256,6.82224799952814,49.614995997743,66.0561024410974,1316948,50.385004002257,1.051,42.396,3532,1151907,1134303,2286210,57.604,969262,2.68554030631481
Costa Rica,CRI,1979,YR1979,71.3571101379167,6.9088938359062,49.6203056454421,64.4482163020105,1345021,50.3796943545579,1.052,42.747,3618,1183549,1165709,2349258,57.253,1004237,2.72041089468848
Costa Rica,CRI,1980,YR1980,70.0771520794852,6.98440474127425,49.6256269407775,63.092747338211,1373763,50.3743316394007,1.052,43.099,3681,1216189,1198113,2414303,56.901,1040540,2.73110989940276
Costa Rica,CRI,1981,YR1981,69.0363770999824,7.06280753360687,49.6257255170001,61.9735695663755,1403194,50.3742744829999,1.053,43.45,3744,1249954,1231380,2481334,56.55,1078140,2.73856861732179
Costa Rica,CRI,1982,YR1982,68.2581888678759,7.15050419164758,49.6216843475329,61.1076846762283,1433462,50.3783156524671,1.053,43.803,3776,1285040,1265740,2550780,56.197,1117318,2.76028759661915
Costa Rica,CRI,1983,YR1983,67.8011313721262,7.24943229842835,49.617163870641,60.5516990736979,1464527,50.382836129359,1.054,44.156,3769,1321306,1301226,2622532,55.844,1158005,2.77410685602989
Costa Rica,CRI,1984,YR1984,67.600585564165,7.35585455381813,49.6116015132409,60.2447310103468,1495259,50.3883984867591,1.055,44.542,3709,1358572,1337628,2696200,55.458,1200941,2.7703110963721
Costa Rica,CRI,1985,YR1985,67.5658043900832,7.46568074705781,49.6082394027992,60.1001236430253,1511972,50.3917605972008,1.055,45.445,3631,1396589,1374874,2771463,54.555,1259491,2.75319653423939
Costa Rica,CRI,1986,YR1986,67.6666953190958,7.58543624500888,49.6052634813152,60.0812590740869,1527786,50.3947365186848,1.055,46.353,3547,1435166,1412683,2847849,53.647,1320063,2.71886328639952
Costa Rica,CRI,1987,YR1987,67.8258868599714,7.71801585757676,49.6016713425278,60.1078710023946,1542314,50.3983286574722,1.056,47.264,3497,1473947,1450648,2924595,52.736,1382281,2.65920370774586
Costa Rica,CRI,1988,YR1988,67.988803959024,7.86191101710805,49.5987787280928,60.1268929419159,1555447,50.4012212719072,1.056,48.177,3725,1512773,1488688,3001461,51.823,1446014,2.59431605634214
Costa Rica,CRI,1989,YR1989,68.0656301804071,8.01196273190893,49.5988471585427,60.0536674484982,1567550,50.4011528414573,1.056,49.089,5357,1551852,1527149,3079001,50.911,1511451,2.55060236009875
Costa Rica,CRI,1990,YR1990,67.9862302706394,8.16231983345265,49.6002061899411,59.8239104371868,1579032,50.3998254731334,1.056,50.003,7941,1591754,1566500,3158253,49.997,1579221,2.54138328976122
Costa Rica,CRI,1991,YR1991,67.7047261439509,8.30858291265815,49.5994337247416,59.3961432312927,1590002,50.4005971450392,1.055,50.917,10755,1632684,1606731,3239414,49.083,1649412,2.53734226281102
Costa Rica,CRI,1992,YR1992,67.2005911018634,8.44630405305421,49.5996765744344,58.7542870488092,1600112,50.4003234255656,1.053,51.832,13075,1674268,1647671,3321939,48.168,1721827,2.51561993414361
Costa Rica,CRI,1993,YR1993,66.5067952287935,8.57629016445945,49.6030095977767,57.930505064334,1609277,50.3969904022233,1.052,52.743,14425,1716205,1689167,3405372,47.257,1796095,2.48055361450883
Costa Rica,CRI,1994,YR1994,65.625661595424,8.69237889540265,49.6088161249496,56.9332827000214,1617117,50.3912125353094,1.051,53.653,15576,1758226,1730927,3489152,46.347,1872035,2.43045420119032
